effect,component,group,term,estimate,std.error,conf.low,conf.high
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.014968242107097436,0.16581654668035367,-0.32693286149749184,0.30687429773461694
ran_pars,cond,subj_id,cor__X_c.X_k,0.047255090196051355,0.17703337107783484,-0.29094062324863645,0.3832604028759778
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.14816707472837742,0.2163937021182739,-0.29173220924328097,0.555899511379175
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.007305928378870893,0.22122187048293862,-0.4039508783272364,0.42643340190877765
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.06376285469954278,0.21733669036508557,-0.4770963203334716,0.36261619956337465
fixed,cond,NA,(Intercept),-0.07731339828689883,0.1196695942644057,-0.30879613959848146,0.15875995494552098
fixed,cond,NA,X_c,0.030083885618510477,0.121402283193855,-0.20471399331194098,0.2590975104109678
fixed,cond,NA,X_k,-0.18167823163906985,0.141981755947931,-0.45997033509916496,0.09976123343324673
fixed,cond,NA,X_c:X_k,0.06905435735029886,0.17599552725509784,-0.28149086481015856,0.4069595092177718
ran_pars,cond,item_id,sd__(Intercept),0.5537356357419763,0.045068837777662366,0.47395648456586725,0.6512912290434478
ran_pars,cond,item_id,sd__X_c,0.6438393323957694,0.06022073154749411,0.5358147473893289,0.7704720472389078
ran_pars,cond,subj_id,sd__(Intercept),0.669513724952163,0.0837076537122856,0.531541825689531,0.8507560779741127
ran_pars,cond,subj_id,sd__X_c,0.6018697344784233,0.08165699888663595,0.4635293424535281,0.7818045296220562
ran_pars,cond,subj_id,sd__X_k,0.5333686136968133,0.07324722654717582,0.40690913409049245,0.6956595760512813
ran_pars,cond,subj_id,sd__X_c:X_k,0.6209612925633762,0.1087541055059063,0.42811103604863,0.8489443230451282
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.029529092162994555,0.12004194386011113,-0.26088791161181674,0.2072760446477438
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.25986347497566936,0.16427782041984554,-0.0779756163853878,0.5581768576884355
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.07336776442815282,0.1747980566872087,-0.2782909463497926,0.39689901035186165
ran_pars,cond,subj_id,cor__X_c.X_k,-0.3384205001285406,0.16324789102794177,-0.6348212564310791,-4.6492101408907743e-4
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.16496662511536836,0.19762522683980654,-0.5281474910537889,0.24282896110632146
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.032828322548974574,0.19884952598608965,-0.41155449406052586,0.3550908210065806
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.12079454494625994,0.19940958399998251,-0.2733256726644044,0.5068114441044066
fixed,cond,NA,(Intercept),-0.17337086315808442,0.10705597107763232,-0.37692314891570466,0.039054313339285794
fixed,cond,NA,X_c,0.1438901101476951,0.12308820539884288,-0.09796093995883969,0.39544696451185257
fixed,cond,NA,X_k,-0.11182832643511702,0.1394149433196747,-0.39005651411123804,0.16752652093279194
fixed,cond,NA,X_c:X_k,0.046514262942381125,0.16069373826601213,-0.27145745299369767,0.36345786505437255
ran_pars,cond,item_id,sd__(Intercept),0.5353824230505887,0.04293532414349073,0.45900523950642796,0.6252788395556772
ran_pars,cond,item_id,sd__X_c,0.5775701306164658,0.05701085111088548,0.4739437691358395,0.6978106771246948
ran_pars,cond,subj_id,sd__(Intercept),0.5722150038037067,0.07395105817073425,0.4484830689388604,0.733676894525699
ran_pars,cond,subj_id,sd__X_c,0.6434757725937975,0.08334807858298612,0.4989444025618973,0.8224441419917349
ran_pars,cond,subj_id,sd__X_k,0.567057421827667,0.07917472649837398,0.43746601591193435,0.749948098777188
ran_pars,cond,subj_id,sd__X_c:X_k,0.5730201063972669,0.10475628694176006,0.38290169921341594,0.7956328347955519
ran_pars,cond,item_id,cor__(Intercept).X_c,0.19096097540168638,0.12207081653572541,-0.05870543479215859,0.4156502173716454
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.0011920322413827226,0.16787739080090847,-0.3227621705973609,0.31578477779715164
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.04720406692628241,0.16820700554183432,-0.3694258298812815,0.28300291665798366
ran_pars,cond,subj_id,cor__X_c.X_k,-0.2889130514432686,0.16370546661436425,-0.5757873953450994,0.06230858145689449
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.05503397218813311,0.19280882895951415,-0.43391534958136696,0.31094393490853844
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.12695278180249703,0.19840349159839968,-0.5019407326958656,0.2656710462240094
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.08226104817316827,0.19963833356569477,-0.3155562192018386,0.454251799482803
fixed,cond,NA,(Intercept),-0.13129640138917886,0.12776500367384375,-0.3788985920797995,0.12533831243852117
fixed,cond,NA,X_c,-0.1147763325301641,0.1300141683412155,-0.3748638849313083,0.14299516457472894
fixed,cond,NA,X_k,0.10311901478476747,0.16480691221619817,-0.21938138871283275,0.41764314741584047
fixed,cond,NA,X_c:X_k,-0.08564584639073905,0.16757649578279013,-0.4134918588257389,0.23837089202085682
ran_pars,cond,item_id,sd__(Intercept),0.6299075676532566,0.050959064360264344,0.5360214534877463,0.7366225263825841
ran_pars,cond,item_id,sd__X_c,0.48505297158784,0.05253869417052672,0.38923433934664525,0.59081956511295
ran_pars,cond,subj_id,sd__(Intercept),0.6588308820256171,0.08278771608716877,0.515868889057791,0.8444382974350558
ran_pars,cond,subj_id,sd__X_c,0.7308625358396207,0.0979911874597334,0.5680385689360009,0.9519217521012707
ran_pars,cond,subj_id,sd__X_k,0.6703878134990364,0.09267675326328535,0.513110513962848,0.8727677473505927
ran_pars,cond,subj_id,sd__X_c:X_k,0.7143842807673766,0.11867688027899705,0.5099191063908033,0.9703478925760718
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.16129634957129493,0.12529076928933272,-0.40062702104550835,0.08361304275872376
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.19442010465975584,0.15518012808392476,-0.47967060993545796,0.112566206442015
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.05912120361390618,0.16567926518054568,-0.2692792594160622,0.37019214635338515
ran_pars,cond,subj_id,cor__X_c.X_k,0.2731992369377005,0.15814103821184441,-0.062254983857711346,0.5672361588799915
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.2699162153709303,0.17336750491358371,-0.5826408722289694,0.09471314468370806
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.09308333708872388,0.1857358508773486,-0.4538071650947592,0.2841677637158341
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.1176594131810452,0.18695547682574917,-0.46534015802550427,0.24740896861429956
fixed,cond,NA,(Intercept),0.11799419941697474,0.11519367304088331,-0.10249313373661548,0.34850273035477336
fixed,cond,NA,X_c,0.04293109633711649,0.11669901506461942,-0.187521913868765,0.26656897887876185
fixed,cond,NA,X_k,-7.343443558843462e-4,0.15849452917720508,-0.31253959560195077,0.30205826705773425
fixed,cond,NA,X_c:X_k,-0.31574539578607125,0.162189512293432,-0.6251877682302296,0.0060144800392586874
ran_pars,cond,item_id,sd__(Intercept),0.64736537098392,0.052229340600131895,0.5550176094637587,0.7591445848006971
ran_pars,cond,item_id,sd__X_c,0.5794633377088922,0.055202651389237814,0.4757634543402806,0.692563876267402
ran_pars,cond,subj_id,sd__(Intercept),0.5711921670903333,0.0711204110414925,0.4507443979786863,0.7263130524428258
ran_pars,cond,subj_id,sd__X_c,0.6111599918763212,0.08282961393518797,0.47243321907781555,0.7971001847659788
ran_pars,cond,subj_id,sd__X_k,0.5207065883882407,0.07398043113567648,0.3912772665542246,0.6805319299341217
ran_pars,cond,subj_id,sd__X_c:X_k,0.5517454497797972,0.10615492501360733,0.3663376370454698,0.7767888959474022
ran_pars,cond,item_id,cor__(Intercept).X_c,0.029592607325619382,0.12733988850837913,-0.21980973432646908,0.27743017089913696
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.2693542753468114,0.1574061154905254,-0.5554029388821085,0.049485854501891906
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.09807634442405386,0.1694154618354979,-0.4203009479875266,0.24684776726987998
ran_pars,cond,subj_id,cor__X_c.X_k,-0.1755778584119817,0.17458430990966195,-0.50047541288888,0.17860315405558094
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.1883607667794443,0.19354923527444604,-0.21238610627561405,0.5509286965143293
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.054962178622591944,0.20094105641315518,-0.3279539822850562,0.44888655258151366
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.046670020150527985,0.20635498228454136,-0.35133386157059165,0.4347445826225821
fixed,cond,NA,(Intercept),-0.06227891016715293,0.11511974115127935,-0.28487807883467836,0.17894679719634188
fixed,cond,NA,X_c,-0.009842034667129445,0.127996901786383,-0.2761433892998705,0.23761192207972642
fixed,cond,NA,X_k,-0.04321349962064523,0.17463179244341998,-0.38510004330380504,0.3036706750585515
fixed,cond,NA,X_c:X_k,0.28741505888829716,0.19671773342685375,-0.1052611619491993,0.6622823933083557
ran_pars,cond,item_id,sd__(Intercept),0.6795425582042045,0.052845997588571676,0.5842610022944839,0.7891194355269527
ran_pars,cond,item_id,sd__X_c,0.6949016879386374,0.06322055291867165,0.5821799400077713,0.8301102920283936
ran_pars,cond,subj_id,sd__(Intercept),0.561982436626861,0.0707968382529761,0.44111014852590985,0.7177021521281285
ran_pars,cond,subj_id,sd__X_c,0.6521966665393402,0.08507240711516478,0.5001107127123746,0.8317979841957402
ran_pars,cond,subj_id,sd__X_k,0.592825715957248,0.08161056883234773,0.4534639782069006,0.7743478368219278
ran_pars,cond,subj_id,sd__X_c:X_k,0.7557810189679728,0.11721651276151071,0.552625305034302,1.0104011418723067
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.2543739578995143,0.11682437147740343,-0.4723113667407009,-0.01994902769587383
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.012895921107041845,0.16851938826853033,-0.33616920882703727,0.3164998870389562
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.09274135864614154,0.17226486530097865,-0.40944098401625056,0.2479046106438144
ran_pars,cond,subj_id,cor__X_c.X_k,-0.28402371537590887,0.16888787867113472,-0.591818041795296,0.0623624667714765
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.1398040549326753,0.18173556717283035,-0.47595672537002176,0.22348137399690474
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.30292799337126586,0.16983124413096035,-0.05046104099108372,0.6075444491680414
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,-0.27323368568943723,0.1797435261997174,-0.6034914469702272,0.09355246356032029
fixed,cond,NA,(Intercept),-0.09793363293332855,0.12372720205978699,-0.3342409451578322,0.1523918797817572
fixed,cond,NA,X_c,0.17992988743705252,0.1380156006180919,-0.10229612765398191,0.4502873994299556
fixed,cond,NA,X_k,-0.06775052079401524,0.15953147035189977,-0.376779579799009,0.24027084308576763
fixed,cond,NA,X_c:X_k,0.2993525216107828,0.19650415908210314,-0.08125030727862605,0.6792526149839306
ran_pars,cond,item_id,sd__(Intercept),0.5547124391209921,0.04468919295051555,0.4726516444839336,0.6523087144688343
ran_pars,cond,item_id,sd__X_c,0.6509129656485997,0.06044619108342239,0.5416978566308082,0.7768046127158892
ran_pars,cond,subj_id,sd__(Intercept),0.6825500089525867,0.08251350847849652,0.5444024158192423,0.8687894827437986
ran_pars,cond,subj_id,sd__X_c,0.7489097704253966,0.09805726180140616,0.5810307003221497,0.9626625603178686
ran_pars,cond,subj_id,sd__X_k,0.6571485023229642,0.08990775961663068,0.4995823710229181,0.8571637132085037
ran_pars,cond,subj_id,sd__X_c:X_k,0.7878155857888827,0.12486014264608898,0.5734464603966776,1.0606685009789816
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.11391646517853396,0.12453612615802767,-0.34750180698082056,0.13519582749315917
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.0861810002781556,0.16601378444618803,-0.39817724171174285,0.24182875825324138
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.11637972002381823,0.1647755737884794,-0.2113586374368136,0.42723774810376375
ran_pars,cond,subj_id,cor__X_c.X_k,-0.05935315266636734,0.17343255678694164,-0.38893758929681077,0.2698662188219785
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.14845027049533846,0.1780061836651323,-0.20078718226009923,0.4838988010792799
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.09516244556446478,0.18424803655845598,-0.2686032272960016,0.4299519167884823
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.12247615514505993,0.1828256072345575,-0.2491168641592719,0.4726068901985353
fixed,cond,NA,(Intercept),0.13173547977247144,0.10997370026589869,-0.09036894566222448,0.3435693165486239
fixed,cond,NA,X_c,-0.09230855961577761,0.1177290155164189,-0.32543818594312157,0.13582269701496658
fixed,cond,NA,X_k,0.03131896887825502,0.17518269613649773,-0.3127601501005325,0.3655377823520189
fixed,cond,NA,X_c:X_k,0.06905126996356625,0.17636071127982664,-0.26891943645826083,0.41832631162902995
ran_pars,cond,item_id,sd__(Intercept),0.6407937433062896,0.0529168731212042,0.5473839464491526,0.7547649198097237
ran_pars,cond,item_id,sd__X_c,0.5740213734561085,0.057222183396245935,0.47067273545826277,0.6957386810713713
ran_pars,cond,subj_id,sd__(Intercept),0.572829508393071,0.07037365137822978,0.4525472354314815,0.7224244157223878
ran_pars,cond,subj_id,sd__X_c,0.5859657257375152,0.07874111423394241,0.4569299301924352,0.761554712238352
ran_pars,cond,subj_id,sd__X_k,0.6820567266743178,0.09040881274636253,0.531501021805812,0.8883406647185365
ran_pars,cond,subj_id,sd__X_c:X_k,0.6918791426060872,0.11381320021624931,0.4925410010572571,0.9410771015503041
ran_pars,cond,item_id,cor__(Intercept).X_c,-0.009345242426022195,0.12628597261431046,-0.2499558897218632,0.2504586991391249
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.12477051538002068,0.16516912979535886,-0.2024608532972076,0.4472947978342649
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.16259150740371384,0.16466780801738465,-0.17302568956974365,0.4690620706505145
ran_pars,cond,subj_id,cor__X_c.X_k,-0.09320773785733218,0.1726598517017301,-0.4266059929017271,0.2608595746924978
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,-0.16099713731822732,0.18469445715174798,-0.49964813832866306,0.21666777493113576
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.3590035987364988,0.16800216095532927,0.0018758266537253032,0.6523725040721177
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.13390530942201784,0.1867492513461303,-0.2353276303426934,0.4820593125000668
fixed,cond,NA,(Intercept),-0.021720718859100752,0.1247907698529403,-0.26805413079401424,0.22899415233234008
fixed,cond,NA,X_c,-0.08488719000715798,0.12454936824230521,-0.33323428502821045,0.16365790237104258
fixed,cond,NA,X_k,0.19821000857108456,0.1769094722070725,-0.14573366051501133,0.5373021244174401
fixed,cond,NA,X_c:X_k,-0.34000403558531445,0.199013789903142,-0.7290094389658407,0.056227054037614736
ran_pars,cond,item_id,sd__(Intercept),0.5801634595750566,0.04758822716431133,0.4972601571836352,0.6813327990771889
ran_pars,cond,item_id,sd__X_c,0.6639866804496725,0.05964202535593125,0.5547736416311857,0.7913728088622555
ran_pars,cond,subj_id,sd__(Intercept),0.666909489142514,0.08286403255610884,0.5324797758773497,0.8554826808473648
ran_pars,cond,subj_id,sd__X_c,0.6554660622330454,0.08892934853959392,0.5060303496952699,0.849458390348893
ran_pars,cond,subj_id,sd__X_k,0.7789361165579582,0.09918908870241784,0.6069646414936462,0.9893169072957508
ran_pars,cond,subj_id,sd__X_c:X_k,0.7486609238618102,0.12004829650234293,0.5425917331251202,1.0048496813871923
ran_pars,cond,item_id,cor__(Intercept).X_c,0.16249440343044858,0.1202387168703579,-0.0798247815225661,0.3876316133371224
ran_pars,cond,subj_id,cor__(Intercept).X_c,-0.14982825066752828,0.16640687551875125,-0.46280596518956607,0.18713013059386802
ran_pars,cond,subj_id,cor__(Intercept).X_k,-0.0072887876418968895,0.1677093486892677,-0.3326723815007745,0.32556936139320264
ran_pars,cond,subj_id,cor__X_c.X_k,-0.21693656684852142,0.1653982839975467,-0.5228107389552437,0.11649289266185164
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.2659555750582409,0.17538601465804005,-0.09591502711421138,0.580751474060618
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,-0.1210320830890751,0.19009644096099837,-0.4806302374783008,0.2741518605546446
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.05402394661609104,0.18733170669076665,-0.3107280974226805,0.4043273127160071
fixed,cond,NA,(Intercept),-0.12265868787390127,0.12043503842565913,-0.37049895618168,0.11275698155510944
fixed,cond,NA,X_c,0.09869184080259011,0.12548771597928804,-0.15054877065951733,0.33764027845338884
fixed,cond,NA,X_k,7.599712179159275e-4,0.15882893498203537,-0.3105853383179669,0.3249808203597041
fixed,cond,NA,X_c:X_k,0.03717879964644758,0.18162121750925966,-0.33312247046451926,0.3932291297744678
ran_pars,cond,item_id,sd__(Intercept),0.6004152499448864,0.04823952155881946,0.5164280377657995,0.7048594154045241
ran_pars,cond,item_id,sd__X_c,0.6517146139195424,0.06086877714948517,0.5398578544084912,0.7791888204903544
ran_pars,cond,subj_id,sd__(Intercept),0.6137658886691777,0.07820412948555505,0.4823685489847199,0.787601912868933
ran_pars,cond,subj_id,sd__X_c,0.6356001172166911,0.08662021407486199,0.48648205344395967,0.815710313167478
ran_pars,cond,subj_id,sd__X_k,0.6021169396048187,0.08199720752467488,0.46470547323387457,0.7856319973982352
ran_pars,cond,subj_id,sd__X_c:X_k,0.63749549794470906,0.11240133951891705,0.4365744210717973,0.8828697447838167
ran_pars,cond,item_id,cor__(Intercept).X_c,0.00769231185374435,0.12154053341782425,-0.22837416761325166,0.2392369350697163
ran_pars,cond,subj_id,cor__(Intercept).X_c,0.00195452744477781,0.17233994959602641,-0.3355294640391761,0.3381103095221547
ran_pars,cond,subj_id,cor__(Intercept).X_k,0.08654529686546965,0.1737742815575952,-0.25585423743150243,0.4186785858148595
ran_pars,cond,subj_id,cor__X_c.X_k,-0.019083341760451913,0.16859823553363917,-0.35360449231638513,0.29830524115527496
ran_pars,cond,subj_id,cor__(Intercept).X_c:X_k,0.04129057704914736,0.18979571857826122,-0.3270259668912229,0.40802122290319826
ran_pars,cond,subj_id,cor__X_c.X_c:X_k,0.1730678261820731,0.19219907678728895,-0.216054594581098,0.5198806188708714
ran_pars,cond,subj_id,cor__X_k.X_c:X_k,0.13768688851972846,0.18851777489765167,-0.23389310019759266,0.4992004916569705
fixed,cond,NA,(Intercept),0.11694484869521195,0.1412076529673036,-0.15790172909721353,0.395490093781271
fixed,cond,NA,X_c,0.006224918368648063,0.11902158560192384,-0.22764818862428216,0.23729088830824951
fixed,cond,NA,X_k,0.07292893501117993,0.17210606819433275,-0.25022773241956825,0.4435729657198219
fixed,cond,NA,X_c:X_k,-0.10965002742326699,0.1783784883632844,-0.4543130275905914,0.24243513294019545
ran_pars,cond,item_id,sd__(Intercept),0.6395864198856672,0.05159416306917965,0.5463449950895817,0.7518800207468359
ran_pars,cond,item_id,sd__X_c,0.6181059383382954,0.05851487555734949,0.5128188584487593,0.7418432485357002
ran_pars,cond,subj_id,sd__(Intercept),0.7272541525547243,0.08874923764042479,0.5761069036887585,0.9163935483676104
ran_pars,cond,subj_id,sd__X_c,0.6044813100117459,0.08423358598509036,0.4617143617239943,0.7917615793980485
